Statistical profiling result from prof_with_console.log, (26558 ticks, 35 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      3    0.0%    0.0%  LazyCompile: *finishToken /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:2189:14
      3    0.0%    0.0%  LazyCompile: *filter /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:411:19
      3    0.0%    0.0%  LazyCompile: *extends /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:683:20
      3    0.0%    0.0%  LazyCompile: *eachOf /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:1088:19
      3    0.0%    0.0%  LazyCompile: *case /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:855:17
      3    0.0%    0.0%  LazyCompile: *attrs /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-parser/index.js:1270:18
      3    0.0%    0.0%  LazyCompile: *allowInAnd /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:14228:13
      3    0.0%    0.0%  LazyCompile: *<anonymous> /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug/lib/index.js:111:35
      3    0.0%    0.0%  LazyCompile: *<anonymous> /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/connect-mongo/build/main/lib/MongoStore.js:236:10
      3    0.0%    0.0%  Function: ^session /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/express-session/index.js:179:26
      3    0.0%    0.0%  Function: ^<anonymous> :6:15
      2    0.0%    0.0%  RegExp: ^include\b
      2    0.0%    0.0%  RegExp: ^extends?(?= |$|\n)
      2    0.0%    0.0%  RegExp: ^case +([^\n]+)
      2    0.0%    0.0%  RegExp: ^block +([^\n]+)
      2    0.0%    0.0%  RegExp: ^\n[ \t]*\n
      2    0.0%    0.0%  RegExp: ^\.([_a-z0-9\-]*[_a-z][_a-z0-9\-]*)
      2    0.0%    0.0%  RegExp: ^(?:break|case|catch|continue|debugger|default|do|else|finally|for|function|if|return|switch|throw|try|var|while|with|null|true|false|instanceof|typeof|void|delete|new|in|this|const|class|extends|export|import|super)$
      2    0.0%    0.0%  RegExp: ^(?:block +)?prepend +([^\n]+)
      2    0.0%    0.0%  RegExp: [ \n\t]
      2    0.0%    0.0%  RegExp: ; *([!#$%&'*+.^_`|~0-9A-Za-z-]+) *= *("(?:[\u000b\u0020\u0021\u0023-\u005b\u005d-\u007e\u0080-\u00ff]|\\[\u000b\u0020-\u00ff])*"|[!#$%&'*+.^_`|~0-9A-Za-z-]+) *
      2    0.0%    0.0%  RegExp: (?:\s|\/\/.*|\/\*[^]*?\*\/)*
      2    0.0%    0.0%  LazyCompile: *yield /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:806:18
      2    0.0%    0.0%  LazyCompile: *walk.includeDependencies /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-filters/lib/handle-filters.js:14:13
      2    0.0%    0.0%  LazyCompile: *validateString node:internal/validators:117:24
      2    0.0%    0.0%  LazyCompile: *tokEnd /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:146:19
      2    0.0%    0.0%  LazyCompile: *toReferencedListDeep /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:11802:23
      2    0.0%    0.0%  LazyCompile: *toAssignable /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:11597:15
      2    0.0%    0.0%  LazyCompile: *tag /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:391:16
      2    0.0%    0.0%  LazyCompile: *pug_escape /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-runtime/index.js:200:20
      2    0.0%    0.0%  LazyCompile: *processTicksAndRejections node:internal/process/task_queues:68:35
      2    0.0%    0.0%  LazyCompile: *pp$3.parseMaybeUnary /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/acorn/dist/acorn.js:2087:34
      2    0.0%    0.0%  LazyCompile: *pp$3.parseExprAtom /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/acorn/dist/acorn.js:2223:32
      2    0.0%    0.0%  LazyCompile: *pluginsMap /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:16408:20
      2    0.0%    0.0%  LazyCompile: *parseNullLiteral /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:13251:19
      2    0.0%    0.0%  LazyCompile: *parseLiteralAtNode /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:13208:21
      2    0.0%    0.0%  LazyCompile: *parseLiteral /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:13216:15
      2    0.0%    0.0%  LazyCompile: *parseExpressionBase /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:12147:22
      2    0.0%    0.0%  LazyCompile: *parseExpr /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-parser/index.js:219:22
      2    0.0%    0.0%  LazyCompile: *next /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/express/lib/router/index.js:176:16
      2    0.0%    0.0%  LazyCompile: *isReferenced /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/types/lib/validators/isReferenced.js:8:22
      2    0.0%    0.0%  LazyCompile: *get /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/types/lib/index.js:623:19
      2    0.0%    0.0%  LazyCompile: *finishNode /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:4290:13
      2    0.0%    0.0%  LazyCompile: *dirname node:path:1275:10
      2    0.0%    0.0%  LazyCompile: *concat node:buffer:535:32
      2    0.0%    0.0%  LazyCompile: *compileAttrs /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-attrs/index.js:22:22
      2    0.0%    0.0%  LazyCompile: *checkReservedWord /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:13992:20
      2    0.0%    0.0%  LazyCompile: *checkLVal /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:11955:12
      2    0.0%    0.0%  LazyCompile: *call /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:920:17
      2    0.0%    0.0%  LazyCompile: *blockCode /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:1203:22
      2    0.0%    0.0%  LazyCompile: *blank /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:337:18
      2    0.0%    0.0%  LazyCompile: *attributesBlock /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:1467:28
      2    0.0%    0.0%  LazyCompile: *addAttribute /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-attrs/index.js:54:24
      2    0.0%    0.0%  LazyCompile: *Writable.write node:internal/streams/writable:333:36
      2    0.0%    0.0%  LazyCompile: *Module._nodeModulePaths node:internal/modules/cjs/loader:629:37
      2    0.0%    0.0%  Function: ^statSync node:fs:1528:18
      2    0.0%    0.0%  Function: ^messageHandler /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/mongodb/lib/cmap/connection.js:416:35
      2    0.0%    0.0%  Function: ^incrementLine /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:161:26
      2    0.0%    0.0%  Function: ^get node:net:1706:6
      2    0.0%    0.0%  Function: ^deserializeObject /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/bson/lib/parser/deserializer.js:65:27
      2    0.0%    0.0%  Function: ^applyStyle /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@colors/colors/lib/colors.js:113:20
      2    0.0%    0.0%  Function: ^allocate node:buffer:397:18
      2    0.0%    0.0%  Function: ^UpdateOneOperation /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/mongodb/lib/operations/update.js:64:16
      1    0.0%    0.0%  RegExp: ^while\b
      1    0.0%    0.0%  RegExp: ^mixin +([-\w]+)(?: *\((.*)\))? *
      1    0.0%    0.0%  RegExp: ^extends?\b
      1    0.0%    0.0%  RegExp: ^each\b
      1    0.0%    0.0%  RegExp: ^default\b
      1    0.0%    0.0%  RegExp: ^block
      1    0.0%    0.0%  RegExp: ^\/login\/?$
      1    0.0%    0.0%  RegExp: ^\/api\/productos\/?(?=\/|$)
      1    0.0%    0.0%  RegExp: ^\.[_a-z0-9\-]+
      1    0.0%    0.0%  RegExp: ^\.
      1    0.0%    0.0%  RegExp: ^[\^_`a-zA-Z\-0-9!#$%&'*+.|~]+$
      1    0.0%    0.0%  RegExp: ^- *(?:each|for) +([a-zA-Z_$][\w$]*)(?: *, *([a-zA-Z_$][\w$]*))? +of +([^\n]+)
      1    0.0%    0.0%  RegExp: ^- *(?:each|for) +([a-zA-Z_$][\w$]*)(?: *, *([a-zA-Z_$][\w$]*))? +in +([^\n]+)
      1    0.0%    0.0%  RegExp: ^(if|unless|else if|else)\b([^\n]*)
